,Time (d),NH4_meas_AutoML (gN/m3),NH4_pred_AutoML (gN/m3)
3448,559.0625,15262.56795,15137.97
3449,559.0833332999998,15260.28462,15136.958
3450,559.1041667000002,15257.96415,15135.817
3451,559.125,15255.75891,15134.709
3452,559.1458332999998,15253.54616,15133.768
3453,559.1666667000002,15251.606780000002,15132.821
3454,559.1875,15249.02927,15132.172
3455,559.2083332999998,15246.800969999998,15131.057
3456,559.2291667000002,15244.34694,15130.304
3457,559.25,15241.04804,15129.142
3458,559.2708332999998,15238.11165,15126.94
3459,559.2916667000002,15234.79453,15124.942
3460,559.3125,15231.22298,15122.368
3461,559.3333332999998,15226.50956,15118.992
3462,559.3541667000002,15222.8705,15112.956
3463,559.375,15218.91116,15105.359
3464,559.3958332999998,15215.44111,15096.05
3465,559.4166667000002,15211.9838,15087.699
3466,559.4375,15208.23325,15080.994
3467,559.4583332999998,15204.237319999998,15076.01
3468,559.4791667000002,15199.69429,15072.229
3469,559.5,15195.06471,15068.473
3470,559.5208332999998,15190.74609,15064.624
3471,559.5416667000002,15186.43556,15060.898
3472,559.5625,15182.24794,15057.008
3473,559.5833332999998,15178.30352,15053.1
3474,559.6041667000002,15174.54461,15049.584
3475,559.625,15170.84939,15046.807
3476,559.6458332999998,15167.113769999998,15044.55
3477,559.6666667000002,15163.2751,15042.226
3478,559.6875,15159.38299,15039.332
3479,559.7083332999998,15155.53415,15035.66
3480,559.7291667000002,15151.63199,15031.087
3481,559.75,15147.78256,15025.414
3482,559.7708332999998,15144.16134,15019.49
3483,559.7916667000002,15141.04614,15014.497
3484,559.8125,15138.44131,15010.975
3485,559.8333332999998,15136.088419999998,15008.655
3486,559.8541667000002,15133.54627,15006.782
3487,559.875,15130.65032,15004.456
3488,559.8958332999998,15127.67772,15001.58
3489,559.9166667000002,15124.85653,14998.848
3490,559.9375,15122.09989,14996.645
3491,559.9583332999998,15119.39007,14994.774
3492,559.9791667000002,15116.8299,14993.037
3493,560.0,15114.46498,14991.428
3494,560.0208332999998,15112.08155,14989.997
3495,560.0416667000002,15109.62412,14988.57
3496,560.0625,15107.08808,14987.071
3497,560.0833332999998,15104.59494,14985.469
3498,560.1041667000002,15101.950669999998,14983.914
3499,560.125,15099.23817,14982.286
3500,560.1458332999998,15096.30506,14980.66
3501,560.1666667000002,15093.08268,14978.827
3502,560.1875,15089.812419999998,14976.728
3503,560.2083332999998,15086.30312,14974.65
3504,560.2291667000002,15083.00351,14972.3955
3505,560.25,15079.07299,14970.268
3506,560.2708332999998,15074.92507,14967.437
3507,560.2916667000002,15070.654019999998,14964.353
3508,560.3125,15066.2341,14961.009
3509,560.3333332999998,15061.96763,14957.013
3510,560.3541667000002,15057.51225,14951.015
3511,560.375,15052.579569999998,14940.992
3512,560.3958332999998,15048.022469999998,14928.481
3513,560.4166667000002,15043.308480000003,14917.184
3514,560.4375,15038.84708,14907.942
3515,560.4583332999998,15034.10618,14901.359
3516,560.4791667000002,15029.633580000003,14896.161
3517,560.5,15024.7983,14891.804
3518,560.5208332999998,15020.18025,14887.179
3519,560.5416667000002,15015.25733,14882.958
3520,560.5625,15010.7629,14878.912
3521,560.5833332999998,15005.86334,14875.895
3522,560.6041667000002,15001.30059,14872.845
3523,560.625,14997.06457,14870.08
3524,560.6458332999998,14992.85786,14867.247
3525,560.6666667000002,14988.74472,14863.828
3526,560.6875,14984.55115,14859.867
3527,560.7083332999998,14980.49921,14855.295
3528,560.7291667000002,14976.64436,14850.308
3529,560.75,14973.10897,14844.861
3530,560.7708332999998,14969.869319999998,14839.371
3531,560.7916667000002,14966.976530000002,14834.27
3532,560.8125,14964.34467,14830.261
3533,560.8333332999998,14962.093530000002,14827.967
3534,560.8541667000002,14959.52921,14827.185
3535,560.875,14957.74298,14826.319
3536,560.8958332999998,14956.178999999998,14825.786
3537,560.9166667000002,14955.00179,14824.887
3538,560.9375,14954.35016,14824.272
3539,560.9583332999998,14954.29653,14824.755
3540,560.9791667000002,14954.06032,14826.419
3541,561.0,14954.33924,14828.078
3542,561.0208332999998,14954.66474,14830.085
3543,561.0416667000002,14955.26508,14831.931
3544,561.0625,14955.95923,14834.015
3545,561.0833332999998,14956.83681,14836.366
3546,561.1041667000002,14957.7609,14838.898
3547,561.125,14958.78166,14841.163
3548,561.1458332999998,14959.78113,14843.208
3549,561.1666667000002,14960.99286,14845.131
3550,561.1875,14961.85687,14847.25
3551,561.2083332999998,14962.837919999998,14849.0
3552,561.2291667000002,14963.66104,14850.832
3553,561.25,14964.22527,14852.556
3554,561.2708332999998,14964.6809,14854.122
3555,561.2916667000002,14964.79041,14855.671
3556,561.3125,14964.89395,14856.849
3557,561.3333332999998,14964.83295,14857.7
3558,561.3541667000002,14964.7861,14856.821
3559,561.375,14964.70566,14853.109
3560,561.3958332999998,14964.573080000002,14848.045
3561,561.4166667000002,14964.43543,14844.414
3562,561.4375,14964.16219,14843.008
3563,561.4583332999998,14963.72339,14842.552
3564,561.4791667000002,14963.14031,14842.302
3565,561.5,14962.54689,14842.337
3566,561.5208332999998,14962.07075,14842.492
3567,561.5416667000002,14961.84751,14842.348
3568,561.5625,14961.92625,14841.851
3569,561.5833332999998,14962.0834,14841.172
3570,561.6041667000002,14962.69494,14840.387
3571,561.625,14963.00356,14840.128
3572,561.6458332999998,14963.11152,14839.979
3573,561.6666667000002,14963.04808,14840.277
3574,561.6875,14963.1186,14840.613
3575,561.7083332999998,14963.4767,14840.555
3576,561.7291667000002,14964.266780000002,14839.88
3577,561.75,14965.375280000002,14838.753
3578,561.7708332999998,14966.88547,14837.747
3579,561.7916667000002,14968.48544,14837.814
3580,561.8125,14970.227809999997,14838.938
3581,561.8333332999998,14972.58752,14840.936
3582,561.8541667000002,14975.63361,14843.806
3583,561.875,14978.59979,14847.239
3584,561.8958332999998,14981.48197,14850.314
3585,561.9166667000002,14984.75295,14853.01
3586,561.9375,14988.234019999998,14856.158
3587,561.9583332999998,14992.16184,14860.084
3588,561.9791667000002,14996.90829,14864.831
3589,562.0,15001.44086,14870.201
3590,562.0208332999998,15006.42142,14875.038
3591,562.0416667000002,15011.48411,14880.153
3592,562.0625,15016.87523,14885.413
3593,562.0833332999998,15021.895380000002,14891.191
3594,562.1041667000002,15027.85619,14896.901
3595,562.125,15033.18804,14903.81
3596,562.1458332999998,15038.47866,14910.38
3597,562.1666667000002,15043.99696,14917.128
3598,562.1875,15048.91822,14924.129
3599,562.2083332999998,15054.46854,14930.413
3600,562.2291667000002,15059.66695,14937.454
3601,562.25,15064.6401,14944.781
3602,562.2708332999998,15069.51957,14952.164
3603,562.2916667000002,15074.30964,14959.109
3604,562.3125,15079.145369999998,14965.493
3605,562.3333332999998,15083.82159,14971.475
3606,562.3541667000002,15088.31172,14975.633
3607,562.375,15092.96517,14976.511
3608,562.3958332999998,15098.072580000002,14975.73
3609,562.4166667000002,15103.31506,14975.919
3610,562.4375,15108.05599,14978.105
3611,562.4583332999998,15112.486469999998,14981.913
3612,562.4791667000002,15116.67149,14986.956
3613,562.5,15121.30546,14992.593
3614,562.5208332999998,15126.10139,14998.634
3615,562.5416667000002,15130.36676,15004.198
3616,562.5625,15135.43818,15008.708
3617,562.5833332999998,15140.14735,15013.857
3618,562.6041667000002,15144.96843,15018.879
3619,562.625,15149.89067,15024.325
3620,562.6458332999998,15154.92277,15029.896
3621,562.6666667000002,15160.138169999998,15035.275
3622,562.6875,15165.40447,15040.369
3623,562.7083332999998,15170.38218,15044.962
3624,562.7291667000002,15175.29341,15048.731
3625,562.75,15180.20077,15051.996
3626,562.7708332999998,15185.14836,15055.258
3627,562.7916667000002,15190.12924,15059.073
3628,562.8125,15195.30892,15063.846
3629,562.8333332999998,15200.76932,15069.91
3630,562.8541667000002,15205.79856,15076.662
3631,562.875,15210.9291,15082.658
3632,562.8958332999998,15216.05945,15088.122
3633,562.9166667000002,15221.5086,15092.994
3634,562.9375,15226.55253,15097.862
3635,562.9583332999998,15232.455869999998,15102.358
3636,562.9791667000002,15237.97811,15107.882
3637,563.0,15243.193480000002,15113.306
3638,563.0208332999998,15248.42769,15118.594
3639,563.0416667000002,15253.03349,15123.9375
3640,563.0625,15258.396969999998,15128.678
3641,563.0833332999998,15263.253019999998,15134.13
3642,563.1041667000002,15267.96784,15139.123
3643,563.125,15272.68518,15144.037
3644,563.1458332999998,15277.27555,15149.028
3645,563.1666667000002,15281.69776,15153.996
3646,563.1875,15285.76688,15158.889
3647,563.2083332999998,15289.56555,15163.501
3648,563.2291667000002,15293.41398,15168.094
3649,563.25,15297.35358,15173.319
3650,563.2708332999998,15300.93894,15179.099
3651,563.2916667000002,15304.02865,15184.47
3652,563.3125,15306.98746,15188.963
3653,563.3333332999998,15309.84982,15192.805
3654,563.3541667000002,15312.23116,15194.851
3655,563.375,15314.0464,15193.504
3656,563.3958332999998,15315.93179,15190.525
3657,563.4166667000002,15318.10634,15188.824
3658,563.4375,15320.40499,15189.05
3659,563.4583332999998,15322.74126,15190.676
3660,563.4791667000002,15325.28642,15193.052
3661,563.5,15328.04295,15195.859
3662,563.5208332999998,15330.62171,15198.865
3663,563.5416667000002,15332.9201,15201.597
3664,563.5625,15335.10819,15203.967
3665,563.5833332999998,15337.39043,15206.218
3666,563.6041667000002,15339.82535,15208.635
3667,563.625,15342.44698,15211.344
3668,563.6458332999998,15344.7674,15214.394
3669,563.6666667000002,15346.7301,15217.241
3670,563.6875,15348.40251,15219.601
3671,563.7083332999998,15349.99495,15221.283
3672,563.7291667000002,15351.59853,15222.263
3673,563.75,15353.40949,15222.515
3674,563.7708332999998,15355.3734,15222.637
3675,563.7916667000002,15357.6027,15223.188
3676,563.8125,15360.46349,15224.66
3677,563.8333332999998,15363.80685,15227.543
3678,563.8541667000002,15367.1805,15231.421
3679,563.875,15369.92781,15235.31
3680,563.8958332999998,15372.46886,15238.175
3681,563.9166667000002,15374.6355,15240.328
3682,563.9375,15376.71308,15241.849
3683,563.9583332999998,15378.97436,15243.327
3684,563.9791667000002,15381.80264,15245.289
3685,564.0,15384.66608,15248.273
3686,564.0208332999998,15387.65832,15251.631
3687,564.0416667000002,15390.66673,15255.173
3688,564.0625,15393.53949,15258.657
3689,564.0833332999998,15396.31592,15261.952
3690,564.1041667000002,15398.89428,15265.143
3691,564.125,15401.321869999998,15268.149
3692,564.1458332999998,15403.16563,15271.029
3693,564.1666667000002,15404.98416,15273.383
3694,564.1875,15406.32161,15275.798
3695,564.2083332999998,15407.54814,15277.922
3696,564.2291667000002,15408.605619999998,15280.189
3697,564.25,15409.77091,15282.644
3698,564.2708332999998,15410.12257,15285.432
3699,564.2916667000002,15409.96541,15287.331
3700,564.3125,15409.18976,15288.245
3701,564.3333332999998,15408.25472,15287.703
3702,564.3541667000002,15407.17439,15285.135
3703,564.375,15406.08906,15279.693
3704,564.3958332999998,15405.04669,15273.102
3705,564.4166667000002,15403.83806,15267.405
3706,564.4375,15402.51819,15263.093
3707,564.4583332999998,15400.70382,15260.105
3708,564.4791667000002,15398.64183,15257.808
3709,564.5,15396.2671,15256.239
3710,564.5208332999998,15394.040680000002,15254.732
3711,564.5416667000002,15391.585680000002,15253.076
3712,564.5625,15389.23167,15250.927
3713,564.5833332999998,15386.893369999998,15249.1045
3714,564.6041667000002,15384.176330000002,15247.678
3715,564.625,15381.68431,15246.018
3716,564.6458332999998,15378.81099,15244.425
3717,564.6666667000002,15376.16985,15242.172
3718,564.6875,15373.24064,15239.835
3719,564.7083332999998,15370.40666,15236.916
3720,564.7291667000002,15367.34985,15233.539
3721,564.75,15364.1767,15229.08
3722,564.7708332999998,15360.99156,15224.157
3723,564.7916667000002,15357.87763,15219.866
3724,564.8125,15355.035130000002,15216.52
3725,564.8333332999998,15352.4467,15213.854
3726,564.8541667000002,15349.86391,15211.553
3727,564.875,15347.15591,15209.381
3728,564.8958332999998,15344.33584,15207.259
3729,564.9166667000002,15341.48528,15205.197
3730,564.9375,15338.70243,15203.171
3731,564.9583332999998,15336.0378,15201.146
3732,564.9791667000002,15333.77875,15199.113
3733,565.0,15331.84348,15197.362
3734,565.0208332999998,15329.929569999998,15195.865
3735,565.0416667000002,15328.1507,15194.37
3736,565.0625,15325.93351,15193.103
3737,565.0833332999998,15323.91241,15191.66
3738,565.1041667000002,15321.697869999998,15190.577
3739,565.125,15319.64731,15189.273
3740,565.1458332999998,15317.19865,15188.115
3741,565.1666667000002,15314.85942,15186.752
3742,565.1875,15312.31341,15185.677
3743,565.2083332999998,15309.73393,15184.478
3744,565.2291667000002,15307.1577,15183.279
3745,565.25,15304.339069999998,15182.121
3746,565.2708332999998,15301.36205,15180.699
3747,565.2916667000002,15298.1451,15179.005
3748,565.3125,15295.19538,15176.814
3749,565.3333332999998,15291.753819999998,15174.355
3750,565.3541667000002,15288.53576,15170.262
3751,565.375,15285.428419999998,15164.714
3752,565.3958332999998,15282.04224,15158.695
3753,565.4166667000002,15278.88885,15153.04
3754,565.4375,15275.47711,15148.624
3755,565.4583332999998,15271.93388,15145.115
3756,565.4791667000002,15268.52166,15142.333
3757,565.5,15265.14215,15139.986
3758,565.5208332999998,15261.91714,15137.564
3759,565.5416667000002,15258.62031,15134.956
3760,565.5625,15255.45489,15131.926
3761,565.5833332999998,15252.55919,15128.78
3762,565.6041667000002,15249.89724,15125.816
3763,565.625,15247.20196,15123.117
3764,565.6458332999998,15244.35129,15120.473
3765,565.6666667000002,15241.3965,15117.767
3766,565.6875,15238.519069999998,15115.015
3767,565.7083332999998,15235.87834,15112.348
3768,565.7291667000002,15233.27414,15109.733
3769,565.75,15230.82864,15106.783
3770,565.7708332999998,15228.7742,15103.8
3771,565.7916667000002,15227.16076,15101.313
3772,565.8125,15225.7474,15099.583
3773,565.8333332999998,15224.367519999998,15098.51
3774,565.8541667000002,15223.2658,15097.84
3775,565.875,15222.2224,15097.601
3776,565.8958332999998,15221.72524,15097.28
3777,565.9166667000002,15221.39831,15097.101
3778,565.9375,15221.05397,15096.776
3779,565.9583332999998,15220.912369999998,15096.35
3780,565.9791667000002,15220.75715,15096.362
3781,566.0,15220.67873,15096.88
3782,566.0208332999998,15220.66672,15097.758
3783,566.0416667000002,15220.73548,15098.603
3784,566.0625,15221.02665,15099.403
3785,566.0833332999998,15221.40164,15100.49
3786,566.1041667000002,15221.8687,15101.768
3787,566.125,15222.287080000002,15103.11
3788,566.1458332999998,15222.77237,15104.331
3789,566.1666667000002,15223.41634,15105.634
3790,566.1875,15224.04647,15107.215
3791,566.2083332999998,15224.564219999998,15108.932
3792,566.2291667000002,15225.037,15110.688
3793,566.25,15225.47314,15112.58
3794,566.2708332999998,15225.73969,15114.525
3795,566.2916667000002,15225.827769999998,15116.202
3796,566.3125,15225.649330000002,15117.397
3797,566.3333332999998,15225.53698,15117.799
3798,566.3541667000002,15225.52004,15116.924
3799,566.375,15225.7782,15114.042
3800,566.3958332999998,15226.00605,15110.318
3801,566.4166667000002,15226.12957,15107.08
3802,566.4375,15226.247469999998,15105.174
3803,566.4583332999998,15226.510719999998,15104.74
3804,566.4791667000002,15226.97208,15105.433
3805,566.5,15227.48969,15106.815
3806,566.5208332999998,15227.94074,15108.34
3807,566.5416667000002,15228.18932,15109.59
3808,566.5625,15228.240780000002,15110.29
3809,566.5833332999998,15228.2579,15110.445
3810,566.6041667000002,15228.233730000002,15110.379
3811,566.625,15228.1191,15110.292
3812,566.6458332999998,15228.18081,15110.322
3813,566.6666667000002,15228.19644,15110.822
3814,566.6875,15228.42261,15111.491
3815,566.7083332999998,15228.85248,15112.385
3816,566.7291667000002,15229.17455,15113.091
3817,566.75,15229.2942,15112.963
3818,566.7708332999998,15229.33543,15112.276
3819,566.7916667000002,15229.25466,15111.8125
3820,566.8125,15229.18223,15111.709
3821,566.8333332999998,15229.24789,15111.925
3822,566.8541667000002,15229.58168,15112.452
3823,566.875,15229.86206,15113.3545
3824,566.8958332999998,15229.67609,15114.212
3825,566.9166667000002,15229.200830000002,15114.455
3826,566.9375,15228.57514,15114.222
3827,566.9583332999998,15228.05221,15113.778
3828,566.9791667000002,15227.937130000002,15113.619
3829,567.0,15228.26109,15114.3
3830,567.0208332999998,15228.56374,15115.775
3831,567.0416667000002,15228.66882,15117.279
3832,567.0625,15228.72311,15118.556
3833,567.0833332999998,15228.795,15119.9375
3834,567.1041667000002,15228.72835,15121.551
3835,567.125,15228.45872,15123.127
3836,567.1458332999998,15228.04613,15124.524
3837,567.1666667000002,15227.043780000002,15125.787
3838,567.1875,15225.98313,15126.546
3839,567.2083332999998,15224.95108,15127.393
3840,567.2291667000002,15223.79502,15128.403
3841,567.25,15222.100219999998,15129.358
3842,567.2708332999998,15220.38126,15129.737
3843,567.2916667000002,15218.13787,15129.85
3844,567.3125,15215.91297,15129.046
3845,567.3333332999998,15213.64179,15127.565
3846,567.3541667000002,15211.2701,15123.512
3847,567.375,15208.78115,15115.097
3848,567.3958332999998,15206.100230000002,15104.952
3849,567.4166667000002,15203.26133,15096.406
3850,567.4375,15200.5017,15090.482
3851,567.4583332999998,15197.48851,15087.005
3852,567.4791667000002,15194.10532,15084.544
3853,567.5,15191.15357,15081.962
3854,567.5208332999998,15188.16986,15079.725
3855,567.5416667000002,15185.357569999998,15077.604
3856,567.5625,15182.338280000002,15075.71
3857,567.5833332999998,15179.398980000002,15073.381
3858,567.6041667000002,15176.15328,15070.865
3859,567.625,15173.460319999998,15068.007
3860,567.6458332999998,15170.59568,15065.848
3861,567.6666667000002,15168.27094,15063.858
3862,567.6875,15166.31366,15062.499
3863,567.7083332999998,15164.57382,15061.173
3864,567.7291667000002,15162.82365,15059.043
3865,567.75,15161.14104,15055.364
3866,567.7708332999998,15159.54002,15051.053
3867,567.7916667000002,15158.6459,15047.351
3868,567.8125,15157.7548,15045.227
3869,567.8333332999998,15156.8085,15043.863
3870,567.8541667000002,15155.95707,15042.992
3871,567.875,15156.02494,15042.615
3872,567.8958332999998,15156.12539,15043.241
3873,567.9166667000002,15157.21199,15043.782
3874,567.9375,15158.485030000002,15045.133
3875,567.9583332999998,15159.61947,15046.646
3876,567.9791667000002,15161.33334,15048.003
3877,568.0,15163.02748,15049.798
3878,568.0208332999998,15164.71764,15051.641
3879,568.0416667000002,15166.43272,15053.859
3880,568.0625,15168.17113,15056.545
3881,568.0833332999998,15169.90606,15059.559
3882,568.1041667000002,15171.59316,15062.556
3883,568.125,15173.27632,15065.241
3884,568.1458332999998,15175.077769999998,15067.918
3885,568.1666667000002,15176.92795,15071.18
3886,568.1875,15178.650119999998,15074.955
3887,568.2083332999998,15180.070119999997,15078.722
3888,568.2291667000002,15181.18802,15081.932
3889,568.25,15181.53535,15084.365
3890,568.2708332999998,15181.98559,15085.805
3891,568.2916667000002,15182.30744,15087.449
3892,568.3125,15181.94175,15088.774
3893,568.3333332999998,15181.70234,15088.405
3894,568.3541667000002,15180.95278,15085.02
3895,568.375,15180.25688,15076.555
3896,568.3958332999998,15179.52562,15066.433
3897,568.4166667000002,15178.69828,15057.833
3898,568.4375,15177.90266,15051.919
3899,568.4583332999998,15177.01082,15048.827
3900,568.4791667000002,15175.78235,15047.571
3901,568.5,15174.438,15046.839
3902,568.5208332999998,15173.121819999997,15046.019
3903,568.5416667000002,15172.085030000002,15044.92
3904,568.5625,15170.78461,15043.933
3905,568.5833332999998,15169.29869,15042.848
3906,568.6041667000002,15167.53455,15041.673
3907,568.625,15165.74602,15039.991
3908,568.6458332999998,15163.65687,15038.055
3909,568.6666667000002,15161.69755,15035.861
3910,568.6875,15159.1875,15033.667
3911,568.7083332999998,15156.81658,15030.332
3912,568.7291667000002,15154.68192,15025.98
3913,568.75,15152.13582,15020.392
3914,568.7708332999998,15149.54674,15013.925
3915,568.7916667000002,15147.1334,15008.594
3916,568.8125,15144.78565,15005.499
3917,568.8333332999998,15142.64145,15004.401
3918,568.8541667000002,15140.86674,15004.134
3919,568.875,15139.21969,15003.589
3920,568.8958332999998,15137.44354,15002.325
3921,568.9166667000002,15135.52207,15000.501
3922,568.9375,15133.52652,14998.463
3923,568.9583332999998,15131.50275,14996.421
3924,568.9791667000002,15129.45034,14994.697
3925,569.0,15127.49415,14993.637
3926,569.0208332999998,15125.82135,14993.282
3927,569.0416667000002,15124.46736,14993.522
3928,569.0625,15123.40535,14994.176
3929,569.0833332999998,15122.37883,14995.122
3930,569.1041667000002,15121.15327,14995.947
3931,569.125,15119.70712,14996.203
3932,569.1458332999998,15118.26417,14995.94
3933,569.1666667000002,15116.84945,14995.647
3934,569.1875,15115.3181,14995.68
3935,569.2083332999998,15113.60438,14996.083
3936,569.2291667000002,15111.40849,14996.474
3937,569.25,15109.14298,14996.099
3938,569.2708332999998,15106.63067,14995.251
3939,569.2916667000002,15103.98544,14993.887
3940,569.3125,15101.64398,14992.095
3941,569.3333332999998,15098.87741,14990.025
3942,569.3541667000002,15096.217519999998,14985.637
3943,569.375,15093.31663,14978.143
3944,569.3958332999998,15090.413730000002,14968.744
3945,569.4166667000002,15087.2181,14959.748
3946,569.4375,15083.91839,14951.991
3947,569.4583332999998,15080.465719999998,14946.238
3948,569.4791667000002,15077.13367,14942.219
3949,569.5,15073.6092,14939.508
3950,569.5208332999998,15070.19008,14937.053
3951,569.5416667000002,15066.664319999998,14934.66
3952,569.5625,15063.36295,14932.093
3953,569.5833332999998,15060.37273,14929.872
3954,569.6041667000002,15057.29247,14928.033
3955,569.625,15054.13418,14925.95
3956,569.6458332999998,15050.9823,14923.781
3957,569.6666667000002,15048.00614,14921.994
3958,569.6875,15045.14738,14920.498
3959,569.7083332999998,15042.38614,14918.571
3960,569.7291667000002,15039.53936,14915.652
3961,569.75,15036.77444,14911.331
3962,569.7708332999998,15034.34125,14906.6045
3963,569.7916667000002,15032.660580000002,14902.972
3964,569.8125,15031.7108,14901.104
3965,569.8333332999998,15031.09895,14900.461
3966,569.8541667000002,15030.77766,14900.441
3967,569.875,15030.212930000003,14901.084
3968,569.8958332999998,15029.7774,14901.69
3969,569.9166667000002,15029.77561,14902.315
3970,569.9375,15030.001869999998,14903.061
3971,569.9583332999998,15030.57684,14903.683
3972,569.9791667000002,15031.45143,14904.478
3973,570.0,15033.3568,14905.663
3974,570.0208332999998,15035.44009,14908.069
3975,570.0416667000002,15037.958169999998,14910.849
3976,570.0625,15040.169,14914.168
3977,570.0833332999998,15043.08768,14917.259
3978,570.1041667000002,15045.434969999998,14921.057
3979,570.125,15048.01595,14924.313
3980,570.1458332999998,15050.42474,14927.783
3981,570.1666667000002,15053.2166,14931.081
3982,570.1875,15055.989619999998,14934.791
3983,570.2083332999998,15059.073580000002,14938.623
3984,570.2291667000002,15062.18979,14942.892
3985,570.25,15064.736469999998,14947.199
3986,570.2708332999998,15067.105130000002,14950.873
3987,570.2916667000002,15069.27214,14954.278
3988,570.3125,15071.35164,14957.347
3989,570.3333332999998,15073.371319999998,14959.984
3990,570.3541667000002,15075.42199,14961.163
3991,570.375,15077.432380000002,14959.902
3992,570.3958332999998,15079.18275,14957.201
3993,570.4166667000002,15080.58508,14954.498
3994,570.4375,15081.744019999998,14952.689
3995,570.4583332999998,15082.76943,14952.213
3996,570.4791667000002,15083.86831,14952.8125
3997,570.5,15085.04829,14954.063
3998,570.5208332999998,15086.24814,14955.563
3999,570.5416667000002,15087.41541,14957.148
4000,570.5625,15088.49891,14958.979
4001,570.5833332999998,15089.68587,14961.286
4002,570.6041667000002,15090.60295,14963.953
4003,570.625,15091.340580000002,14966.055
4004,570.6458332999998,15092.09891,14967.49
4005,570.6666667000002,15092.99715,14968.597
4006,570.6875,15093.78587,14969.562
4007,570.7083332999998,15094.60718,14970.008
4008,570.7291667000002,15094.98594,14969.843
4009,570.75,15095.73504,14968.495
4010,570.7708332999998,15096.46956,14967.227
4011,570.7916667000002,15097.7124,14966.36
4012,570.8125,15099.24429,14966.667
4013,570.8333332999998,15100.38383,14967.838
4014,570.8541667000002,15102.118669999998,14968.859
4015,570.875,15104.11433,14970.329
4016,570.8958332999998,15106.74184,14971.786
4017,570.9166667000002,15108.89826,14973.615
4018,570.9375,15111.15396,14975.003
4019,570.9583332999998,15113.23639,14976.831
4020,570.9791667000002,15115.38015,14978.9
4021,571.0,15117.70145,14981.279
4022,571.0208332999998,15120.55689,14983.958
